Time,Ax,Ay,Az,Gx,Gy,Gz
20:36:21:345,0.008295999839901924,0.0029279999434947968,4.5864498737351263e-41,1.664004260811477e-24,-0.0625004768371582,0.006732509005814791
20:36:23:496,2.555280793684728e+38,-0.9955250024795532,0.25000306963920593,1.8224866060734257e-12,0.3125019073486328,0.010206789709627628
20:36:24:888,-1.2754189371300129e-10,1.1952425869099849e+24,1.4433374182545616e-43,4.243178048455609e-22,3.689371332740047e+20,0.008774847723543644
20:36:27:660,-4.917825909819005e-20,-0.9955174326896667,0.12500153481960297,6.499819428568527e-27,1.4757507848958326e+20,8.457519139607329e+24
20:36:28:216,-2.555280388036536e+38,1.1976037701514197e+24,-0.06250076740980148,512.953125,2.951501569791665e+20,-5.526513136011602e-10
20:36:29:287,-1.3768590688705444,1.2023261366342894e+24,-0.12500153481960297,1.657440938080038e-24,0.1250009536743164,0.007312342990189791
20:36:30:036,-2.555225828354702e+38,1.1987842176569491e+24,2.0571295473131857e-38,0.007827520370483398,3.689371332740047e+20,0.008295864798128605
20:36:31:426,0.008295999839901924,3.0205736375646166e+23,1.0932066558516757e+24,1.5074337516853467e-36,0.4375019073486328,0.014147371985018253
20:36:31:505,0.011711999773979187,0.004879999905824661,-0.9994239807128906,0.25,2.8125,-0.0625
20:36:31:561,0.010735999792814255,0.0024399999529123306,-0.9984480142593384,0.25,2.625,-0.3125
20:36:31:621,0.009271999821066856,0.009759999811649323,-0.9916160106658936,0.1875,3.125,0.25
20:36:31:681,0.008295999839901924,0.007807999849319458,-0.9974719882011414,0.1875,3.0625,0.125
20:36:31:741,0.010735999792814255,0.006831999868154526,-0.9964960217475891,0.0625,3.0,0.1875
20:36:31:801,0.008295999839901924,0.0058559998869895935,-0.9906399846076965,-0.0625,2.75,0.3125
20:36:31:861,0.012199999764561653,0.0009759999811649323,-0.9916160106658936,-0.3125,2.5,0.125
20:36:31:921,0.01268799975514412,0.007807999849319458,-1.0033279657363892,0.1875,2.75,0.0625
20:36:31:981,0.00634399987757206,0.003903999924659729,-0.9964960217475891,0.5,2.5625,0.0625
20:36:32:037,0.00634399987757206,0.0004879999905824661,-0.9906399846076965,0.5,3.1875,0.375
20:36:32:096,0.009271999821066856,0.0058559998869895935,-0.9955199956893921,0.1875,3.4375,0.5625
20:36:32:156,0.009759999811649323,0.0004879999905824661,-1.0013760328292847,-0.1875,2.625,0.125
20:36:32:216,0.011711999773979187,0.0019519999623298645,-0.9916160106658936,0.0625,2.9375,-0.1875
20:36:32:276,0.012199999764561653,0.003903999924659729,-0.987712025642395,0.0625,2.875,0.0
20:36:32:336,0.011711999773979187,-0.0019519999623298645,-0.9916160106658936,0.0,2.625,0.3125
20:36:32:396,0.00634399987757206,-0.0009759999811649323,-0.9925919771194458,-0.0625,2.6875,-0.25
20:36:32:452,0.007807999849319458,0.0019519999623298645,-0.9925919771194458,-0.125,2.5,0.125
20:36:32:512,0.008295999839901924,0.0014639999717473984,-1.0013760328292847,0.0,2.625,0.125
20:36:32:572,0.009271999821066856,0.0019519999623298645,-0.9974719882011414,-0.125,2.3125,-0.0625
20:36:32:632,0.008295999839901924,0.0024399999529123306,-1.0013760328292847,0.375,3.125,0.125
20:36:32:692,0.011711999773979187,0.003415999934077263,-0.9974719882011414,0.0625,2.875,0.5
20:36:32:752,0.01268799975514412,0.0029279999434947968,-0.9964960217475891,-0.0625,2.375,0.0625
20:36:32:812,0.008295999839901924,0.003903999924659729,-1.0003999471664429,-0.3125,2.9375,-0.0625
20:36:32:872,0.016103999689221382,0.0019519999623298645,-0.9886879920959473,0.1875,2.5,0.0625
20:36:32:932,0.011711999773979187,0.004879999905824661,-0.9955199956893921,0.0625,2.625,0.1875
20:36:32:992,0.009271999821066856,0.004879999905824661,-0.9945440292358398,-0.6875,2.875,0.25
20:36:33:048,0.009759999811649323,0.004879999905824661,-0.9984480142593384,0.0625,3.0625,0.1875
20:36:33:107,0.006831999868154526,0.003903999924659729,-0.9906399846076965,0.125,2.875,0.0625
20:36:33:167,0.009271999821066856,0.0024399999529123306,-0.9935680031776428,0.0,2.3125,0.25
20:36:33:227,0.009759999811649323,0.003903999924659729,-0.9974719882011414,0.0,2.9375,0.375
20:36:33:287,0.009271999821066856,0.0029279999434947968,-0.9935680031776428,0.25,2.625,0.1875
20:36:33:347,0.00878399983048439,0.0024399999529123306,-0.9974719882011414,0.1875,2.6875,0.3125
20:36:33:407,0.006831999868154526,0.0004879999905824661,-0.9964960217475891,0.0625,2.6875,0.4375
20:36:33:472,0.009271999821066856,0.0029279999434947968,-0.9984480142593384,0.1875,2.6875,0.125
20:36:33:533,0.00878399983048439,-0.0009759999811649323,-0.9906399846076965,0.5,2.9375,0.25
20:36:33:593,0.0058559998869895935,0.004879999905824661,-0.9974719882011414,-0.0625,3.0,-0.25
20:36:33:653,0.010735999792814255,-0.0009759999811649323,-0.9935680031776428,0.5625,3.1875,0.5625
20:36:33:713,0.010735999792814255,0.0004879999905824661,-0.9906399846076965,-0.0625,2.5625,0.375
20:36:33:773,0.008295999839901924,0.0004879999905824661,-0.9974719882011414,-0.25,3.0625,0.125
20:36:33:833,0.007319999858736992,0.0019519999623298645,-0.9886879920959473,0.0,2.6875,0.125
20:36:33:893,0.010735999792814255,-0.0004879999905824661,-1.0013760328292847,0.5,3.375,0.125
20:36:33:953,0.0058559998869895935,0.004879999905824661,-0.9925919771194458,0.1875,2.75,0.0625
20:36:34:013,0.010735999792814255,0.004879999905824661,-0.9906399846076965,-0.125,3.125,0.1875
20:36:34:075,0.008295999839901924,0.00878399983048439,-0.9945440292358398,0.3125,2.8125,-0.125
20:36:34:135,0.008295999839901924,0.0014639999717473984,-0.9994239807128906,-0.5,2.8125,0.25
20:36:34:195,0.017079999670386314,0.003903999924659729,-0.9925919771194458,0.875,2.875,0.0625
20:36:34:255,0.009759999811649323,0.003903999924659729,-0.9906399846076965,0.125,2.25,0.375
20:36:34:315,0.013663999736309052,0.0019519999623298645,-0.9896640181541443,-0.1875,2.75,0.4375
20:36:34:375,0.0058559998869895935,0.003903999924659729,-0.9994239807128906,0.3125,3.125,0.375
20:36:34:431,0.00634399987757206,0.003903999924659729,-0.987712025642395,0.375,2.625,0.0
20:36:34:490,0.00878399983048439,0.004879999905824661,-0.9896640181541443,0.1875,2.375,0.1875
20:36:34:551,0.009759999811649323,0.0014639999717473984,-0.9906399846076965,0.0625,2.9375,0.125
20:36:34:611,0.00878399983048439,0.0024399999529123306,-0.9896640181541443,0.1875,3.0,0.125
20:36:34:671,0.010735999792814255,0.0019519999623298645,-0.9955199956893921,0.125,3.3125,0.125
20:36:34:731,0.007319999858736992,0.0004879999905824661,-0.9906399846076965,-0.0625,2.6875,-0.1875
20:36:34:791,0.009759999811649323,0.0019519999623298645,-0.985759973526001,0.25,3.5625,0.125
20:36:34:851,0.008295999839901924,0.0029279999434947968,-0.9896640181541443,0.1875,2.6875,0.0625
20:36:34:911,0.0058559998869895935,0.0014639999717473984,-0.9945440292358398,0.4375,3.1875,0.125
20:36:34:971,0.0058559998869895935,0.0029279999434947968,-0.9906399846076965,0.5625,2.6875,0.125
20:36:35:031,0.009271999821066856,0.0004879999905824661,-0.9935680031776428,-0.1875,2.8125,0.0625
20:36:35:091,0.01268799975514412,0.006831999868154526,-0.9896640181541443,0.25,2.5625,0.0
20:36:35:151,0.009271999821066856,0.0058559998869895935,-0.9935680031776428,0.3125,3.125,0.1875
20:36:35:211,0.00878399983048439,0.009759999811649323,-0.9935680031776428,-0.1875,3.3125,0.0625
20:36:35:271,0.008295999839901924,0.004879999905824661,-0.9896640181541443,0.0,2.8125,-0.0625
20:36:35:331,0.008295999839901924,0.0058559998869895935,-0.9925919771194458,0.125,2.4375,0.125
20:36:35:393,0.009759999811649323,0.0058559998869895935,-0.9906399846076965,0.25,2.375,0.375
20:36:35:447,0.011711999773979187,0.004879999905824661,-0.9955199956893921,0.4375,2.625,-0.0625
20:36:35:506,0.00878399983048439,0.003903999924659729,-0.9964960217475891,0.0625,2.75,0.25
20:36:35:562,0.008295999839901924,0.0004879999905824661,-0.9994239807128906,-0.0625,2.375,0.3125
20:36:35:621,0.009759999811649323,0.006831999868154526,-0.9984480142593384,-0.25,3.0,0.0625
20:36:35:681,0.011711999773979187,-0.0014639999717473984,-0.9935680031776428,-0.25,2.625,-0.0625
20:36:35:741,0.016103999689221382,0.0014639999717473984,-0.9935680031776428,-0.125,2.5625,0.125
20:36:35:801,0.011711999773979187,-0.0009759999811649323,-1.0003999471664429,0.0,2.625,0.0
20:36:35:861,0.008295999839901924,0.0024399999529123306,-0.9906399846076965,0.0,3.0625,0.25
20:36:35:921,0.009271999821066856,-0.0004879999905824661,-0.9906399846076965,-0.1875,3.0625,0.0
20:36:35:981,0.009271999821066856,0.006831999868154526,-0.9916160106658936,0.0625,2.75,0.3125
20:36:36:041,0.017079999670386314,0.0058559998869895935,-0.9955199956893921,-0.125,2.9375,0.3125
20:36:36:101,0.011711999773979187,0.0024399999529123306,-0.9964960217475891,0.0625,2.25,0.25
20:36:36:161,0.009759999811649323,0.0014639999717473984,-0.9916160106658936,0.0625,2.25,0.125
20:36:36:221,0.005367999896407127,0.0009759999811649323,-0.9994239807128906,-0.125,2.625,0.25
20:36:36:281,0.010735999792814255,-0.0004879999905824661,-0.9984480142593384,0.1875,3.125,0.1875
20:36:36:341,0.010247999802231789,0.004879999905824661,-0.9945440292358398,-0.5,2.5625,0.1875
20:36:36:401,0.007319999858736992,0.0029279999434947968,-0.9935680031776428,0.125,2.4375,0.1875
20:36:36:462,0.01512799970805645,0.0004879999905824661,-0.9994239807128906,-0.1875,2.8125,0.125
20:36:36:522,0.00634399987757206,0.003903999924659729,-0.9935680031776428,0.125,2.75,0.0
20:36:36:583,0.007807999849319458,0.0019519999623298645,-1.0013760328292847,0.375,2.9375,0.1875
20:36:36:643,0.005367999896407127,-0.0019519999623298645,-0.9935680031776428,-0.5,2.25,-0.125
20:36:36:703,0.019519999623298645,0.0014639999717473984,-0.9974719882011414,0.3125,2.5,0.125
20:36:36:763,0.006831999868154526,0.0058559998869895935,-0.9984480142593384,-0.0625,2.8125,0.1875
20:36:36:823,0.003903999924659729,0.0029279999434947968,-0.9974719882011414,-0.25,2.625,0.1875
20:36:36:883,0.01268799975514412,0.00878399983048439,-0.9964960217475891,0.375,2.5625,0.125
20:36:36:943,0.008295999839901924,0.0029279999434947968,-0.9935680031776428,0.0625,2.4375,0.375
20:36:37:003,0.013175999745726585,0.0009759999811649323,-0.9945440292358398,0.0,2.375,0.125
